"id";"address";"exchanged"
393;"128.3.255.75";"{""Volume"": 4424, ""Protocole"": {""Autre"": {""Nombrein"": 26, ""Volumeout"": 1550, ""Nombreout"": 29, ""Volumein"": 1404}, ""ICMP"": {""Nombrein"": 4, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 168}, ""IMAP"": {""Nombrein"": 9, ""Volumeout"": 648, ""Nombreout"": 12, ""Volumein"": 486}}, ""id"": null}"
394;"131.243.88.19";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
395;"224.0.0.13";"{""Volume"": 714, ""Protocole"": {""Autre"": {""Nombrein"": 21, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 714}}, ""id"": null}"
396;"128.55.211.71";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
397;"118.83.251.9";"{""Volume"": 606, ""Protocole"": {""HTTP"": {""Nombrein"": 7, ""Volumeout"": 220, ""Nombreout"": 4, ""Volumein"": 386}}, ""id"": null}"
398;"131.243.105.244";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
399;"128.3.100.135";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 4, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 168}}, ""id"": null}"
400;"131.243.232.117";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
401;"131.243.87.88";"{""Volume"": 1620, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 1080, ""Nombreout"": 20, ""Volumein"": 540}}}"
402;"131.243.103.106";"{""Volume"": 3192, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 3192, ""Nombreout"": 76, ""Volumein"": 0}}}"
403;"131.243.86.124";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
404;"204.52.77.153";"{""Volume"": 16050, ""Protocole"": {""HTTP"": {""Nombrein"": 111, ""Volumeout"": 10048, ""Nombreout"": 186, ""Volumein"": 6002}}, ""id"": null}"
405;"204.52.73.32";"{""Volume"": 1868, ""Protocole"": {""HTTP"": {""Nombrein"": 18, ""Volumeout"": 880, ""Nombreout"": 16, ""Volumein"": 988}}, ""id"": null}"
406;"131.243.107.209";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
407;"128.3.255.174";"{""Volume"": 12744, ""Protocole"": {""Autre"": {""Nombrein"": 147, ""Volumeout"": 4740, ""Nombreout"": 88, ""Volumein"": 7934}, ""ICMP"": {""Nombrein"": 0, ""Volumeout"": 70, ""Nombreout"": 1, ""Volumein"": 0}}, ""id"": null}"
408;"128.3.255.172";"{""Volume"": 102088, ""Protocole"": {""Autre"": {""Nombrein"": 6, ""Volumeout"": 704, ""Nombreout"": 16, ""Volumein"": 324}, ""HTTP"": {""Nombrein"": 1045, ""Volumeout"": 44036, ""Nombreout"": 804, ""Volumein"": 56646}, ""IMAP"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}}}"
409;"128.3.255.171";"{""Volume"": 2522, ""Protocole"": {""Autre"": {""Nombrein"": 7, ""Volumeout"": 396, ""Nombreout"": 8, ""Volumein"": 354}, ""ICMP"": {""Nombrein"": 4, ""Volumeout"": 238, ""Nombreout"": 5, ""Volumein"": 168}, ""HTTP"": {""Nombrein"": 4, ""Volumeout"": 386, ""Nombreout"": 7, ""Volumein"": 224}, ""IMAPS"": {""Nombrein"": 6, ""Volumeout"": 432, ""Nombreout"": 8, ""Volumein"": 324}}, ""id"": null}"
410;"128.3.164.248";"{""Volume"": 6984, ""Protocole"": {""Autre"": {""Nombrein"": 3, ""Volumeout"": 186, ""Nombreout"": 3, ""Volumein"": 162}, ""SMTP"": {""Nombrein"": 73, ""Volumeout"": 2670, ""Nombreout"": 49, ""Volumein"": 3966}}, ""id"": null}"
411;"131.243.93.103";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
412;"131.243.141.187";"{""Volume"": 819408, ""Protocole"": {""Autre"": {""Nombrein"": 7584, ""Volumeout"": 408996, ""Nombreout"": 7582, ""Volumein"": 409488}, ""ICMP"": {""Nombrein"": 11, ""Volumeout"": 462, ""Nombreout"": 11, ""Volumein"": 462}}, ""id"": null}"
413;"131.243.146.80";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
414;"131.243.235.220";"{""Volume"": 15372, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 15372, ""Nombreout"": 366, ""Volumein"": 0}}}"
415;"131.243.232.161";"{""Volume"": 126, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 0}}}"
416;"131.243.146.138";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
417;"128.3.183.76";"{""Volume"": 420, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 0}}}"
418;"131.243.89.93";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
419;"128.3.112.243";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
420;"131.243.89.91";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
421;"196.119.124.204";"{""Volume"": 1302, ""Protocole"": {""HTTP"": {""Nombrein"": 21, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 1302}}, ""id"": null}"
422;"131.243.94.195";"{""Volume"": 7392, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 7392, ""Nombreout"": 176, ""Volumein"": 0}}}"
423;"128.3.188.192";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
424;"131.243.104.180";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
425;"59.186.190.230";"{""Volume"": 11004, ""Protocole"": {""HTTP"": {""Nombrein"": 106, ""Volumeout"": 5216, ""Nombreout"": 96, ""Volumein"": 5788}}, ""id"": null}"
426;"118.147.64.199";"{""Volume"": 2516, ""Protocole"": {""HTTP"": {""Nombrein"": 22, ""Volumeout"": 1312, ""Nombreout"": 24, ""Volumein"": 1204}}, ""id"": null}"
427;"218.131.115.32";"{""Volume"": 16492, ""Protocole"": {""HTTP"": {""Nombrein"": 132, ""Volumeout"": 9212, ""Nombreout"": 170, ""Volumein"": 7280}}, ""id"": null}"
428;"213.221.231.81";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
429;"128.3.112.223";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
430;"128.55.240.23";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
431;"128.3.242.94";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
432;"131.243.105.204";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
433;"131.243.26.122";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
434;"131.243.145.81";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
435;"131.243.145.82";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
436;"131.243.12.231";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
437;"128.3.188.198";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
438;"128.3.191.205";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
439;"131.243.143.12";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
575;"128.3.6.248";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
440;"59.79.38.73";"{""Volume"": 9304, ""Protocole"": {""HTTP"": {""Nombrein"": 67, ""Volumeout"": 4206, ""Nombreout"": 77, ""Volumein"": 3678}, ""HTTPS"": {""Nombrein"": 12, ""Volumeout"": 764, ""Nombreout"": 14, ""Volumein"": 656}}, ""id"": null}"
441;"224.0.1.22";"{""Volume"": 53342, ""Protocole"": {""Autre"": {""Nombrein"": 1271, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 53342}}, ""id"": null}"
442;"131.243.61.70";"{""Volume"": 8232, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 8232, ""Nombreout"": 196, ""Volumein"": 0}}}"
443;"131.243.140.156";"{""Volume"": 2994, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 62, ""Nombreout"": 1, ""Volumein"": 116}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""SMB"": {""Nombrein"": 28, ""Volumeout"": 1204, ""Nombreout"": 22, ""Volumein"": 1528}}, ""id"": null}"
444;"128.3.161.233";"{""Volume"": 186, ""Protocole"": {""Autre"": {""Nombrein"": 3, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 186}}, ""id"": null}"
445;"128.3.161.230";"{""Volume"": 6570, ""Protocole"": {""Autre"": {""Nombrein"": 53, ""Volumeout"": 2700, ""Nombreout"": 50, ""Volumein"": 2862}, ""ICMP"": {""Nombrein"": 12, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 504}}}"
446;"131.243.208.41";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
447;"128.3.63.201";"{""Volume"": 546, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 546, ""Nombreout"": 13, ""Volumein"": 0}}}"
448;"131.243.94.120";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
449;"131.243.170.173";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
450;"131.243.125.162";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 252, ""Nombreout"": 6, ""Volumein"": 84}}}"
451;"128.3.112.56";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
452;"218.226.42.205";"{""Volume"": 54, ""Protocole"": {""HTTP"": {""Nombrein"": 0, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 0}}}"
453;"128.3.255.194";"{""Volume"": 2118, ""Protocole"": {""Autre"": {""Nombrein"": 24, ""Volumeout"": 1110, ""Nombreout"": 27, ""Volumein"": 1008}}, ""id"": null}"
454;"131.243.141.19";"{""Volume"": 672, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 672, ""Nombreout"": 16, ""Volumein"": 0}}}"
455;"128.3.255.192";"{""Volume"": 2430, ""Protocole"": {""Autre"": {""Nombrein"": 15, ""Volumeout"": 1620, ""Nombreout"": 30, ""Volumein"": 810}}}"
456;"131.243.140.20";"{""Volume"": 1122, ""Protocole"": {""Autre"": {""Nombrein"": 11, ""Volumeout"": 532, ""Nombreout"": 10, ""Volumein"": 590}}, ""id"": null}"
457;"204.52.80.90";"{""Volume"": 556, ""Protocole"": {""HTTP"": {""Nombrein"": 5, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 278}}, ""id"": null}"
458;"131.243.95.135";"{""Volume"": 378, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 378, ""Nombreout"": 9, ""Volumein"": 0}}}"
459;"198.129.88.104";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
460;"128.3.39.33";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
461;"204.116.36.227";"{""Volume"": 5020, ""Protocole"": {""HTTP"": {""Nombrein"": 50, ""Volumeout"": 2240, ""Nombreout"": 40, ""Volumein"": 2780}}, ""id"": null}"
462;"128.3.189.215";"{""Volume"": 4860, ""Protocole"": {""Autre"": {""Nombrein"": 60, ""Volumeout"": 1620, ""Nombreout"": 30, ""Volumein"": 3240}}, ""id"": null}"
463;"128.3.5.67";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
464;"128.3.212.21";"{""Volume"": 3360, ""Protocole"": {""ICMP"": {""Nombrein"": 40, ""Volumeout"": 1680, ""Nombreout"": 40, ""Volumein"": 1680}}}"
465;"218.131.115.43";"{""Volume"": 772, ""Protocole"": {""HTTP"": {""Nombrein"": 9, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 494}}, ""id"": null}"
466;"128.3.255.229";"{""Volume"": 16678, ""Protocole"": {""Autre"": {""Nombrein"": 188, ""Volumeout"": 7918, ""Nombreout"": 183, ""Volumein"": 8256}, ""ICMP"": {""Nombrein"": 6, ""Volumeout"": 252, ""Nombreout"": 6, ""Volumein"": 252}}, ""id"": null}"
467;"131.243.103.144";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
468;"58.247.198.250";"{""Volume"": 2070, ""Protocole"": {""HTTP"": {""Nombrein"": 12, ""Volumeout"": 556, ""Nombreout"": 10, ""Volumein"": 688}, ""HTTPS"": {""Nombrein"": 8, ""Volumeout"": 386, ""Nombreout"": 7, ""Volumein"": 440}}, ""id"": null}"
469;"128.3.255.220";"{""Volume"": 3696, ""Protocole"": {""Autre"": {""Nombrein"": 7, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 294}, ""ICMP"": {""Nombrein"": 37, ""Volumeout"": 1554, ""Nombreout"": 37, ""Volumein"": 1554}}, ""id"": null}"
470;"128.3.255.227";"{""Volume"": 6062, ""Protocole"": {""Autre"": {""Nombrein"": 46, ""Volumeout"": 1488, ""Nombreout"": 28, ""Volumein"": 2340}, ""ICMP"": {""Nombrein"": 5, ""Volumeout"": 280, ""Nombreout"": 6, ""Volumein"": 210}, ""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}, ""SMB"": {""Nombrein"": 11, ""Volumeout"": 764, ""Nombreout"": 14, ""Volumein"": 602}}, ""id"": null}"
471;"131.243.103.226";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
472;"128.3.188.170";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
473;"128.3.255.224";"{""Volume"": 18458, ""Protocole"": {""Autre"": {""Nombrein"": 111, ""Volumeout"": 6936, ""Nombreout"": 128, ""Volumein"": 6014}, ""IMAPS"": {""Nombrein"": 58, ""Volumeout"": 2160, ""Nombreout"": 40, ""Volumein"": 3132}, ""LDAP"": {""Nombrein"": 2, ""Volumeout"": 108, ""Nombreout"": 2, ""Volumein"": 108}}, ""id"": null}"
474;"131.243.12.44";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
475;"128.3.209.152";"{""Volume"": 308, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}, ""ICMP"": {""Nombrein"": 2, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 140}}}"
476;"131.243.85.54";"{""Volume"": 3528, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 3528, ""Nombreout"": 84, ""Volumein"": 0}}}"
477;"131.243.141.140";"{""Volume"": 546, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 546, ""Nombreout"": 13, ""Volumein"": 0}}}"
478;"128.3.147.143";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
479;"131.243.142.81";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
480;"128.3.211.136";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 840, ""Nombreout"": 20, ""Volumein"": 0}}}"
481;"128.3.209.27";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
482;"128.3.38.185";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 252, ""Nombreout"": 6, ""Volumein"": 84}}}"
576;"131.243.124.255";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
483;"56.152.21.108";"{""Volume"": 2778, ""Protocole"": {""HTTP"": {""Nombrein"": 21, ""Volumeout"": 1628, ""Nombreout"": 30, ""Volumein"": 1150}}, ""id"": null}"
484;"128.3.162.176";"{""Volume"": 930, ""Protocole"": {""Autre"": {""Nombrein"": 9, ""Volumeout"": 436, ""Nombreout"": 8, ""Volumein"": 494}}, ""id"": null}"
485;"128.3.2.67";"{""Volume"": 21680, ""Protocole"": {""HTTP"": {""Nombrein"": 154, ""Volumeout"": 13324, ""Nombreout"": 246, ""Volumein"": 8356}}}"
486;"204.52.85.255";"{""Volume"": 6404, ""Protocole"": {""HTTP"": {""Nombrein"": 39, ""Volumeout"": 4282, ""Nombreout"": 79, ""Volumein"": 2122}}, ""id"": null}"
487;"128.3.161.193";"{""Volume"": 1782, ""Protocole"": {""Autre"": {""Nombrein"": 12, ""Volumeout"": 1134, ""Nombreout"": 21, ""Volumein"": 648}}, ""id"": null}"
488;"128.3.161.197";"{""Volume"": 8604, ""Protocole"": {""Autre"": {""Nombrein"": 74, ""Volumeout"": 4536, ""Nombreout"": 84, ""Volumein"": 3984}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}}, ""id"": null}"
489;"128.55.157.218";"{""Volume"": 42, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 42}}, ""id"": null}"
490;"131.243.86.103";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
491;"128.3.18.218";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
492;"204.52.77.121";"{""Volume"": 6030, ""Protocole"": {""HTTP"": {""Nombrein"": 48, ""Volumeout"": 3414, ""Nombreout"": 63, ""Volumein"": 2616}}, ""id"": null}"
493;"128.3.18.217";"{""Volume"": 1620, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 1080, ""Nombreout"": 20, ""Volumein"": 540}}}"
494;"131.243.13.73";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
495;"128.3.211.20";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
496;"131.243.143.66";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 252, ""Nombreout"": 6, ""Volumein"": 84}}}"
497;"131.243.61.187";"{""Volume"": 7602, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 7602, ""Nombreout"": 181, ""Volumein"": 0}}}"
498;"131.243.142.164";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
499;"131.243.26.9";"{""Volume"": 11748, ""Protocole"": {""Autre"": {""Nombrein"": 33, ""Volumeout"": 1388, ""Nombreout"": 26, ""Volumein"": 1766}, ""ICMP"": {""Nombrein"": 3, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 126}, ""SMB"": {""Nombrein"": 64, ""Volumeout"": 2940, ""Nombreout"": 54, ""Volumein"": 3480}, ""LDAP"": {""Nombrein"": 19, ""Volumeout"": 880, ""Nombreout"": 16, ""Volumein"": 1042}}, ""id"": null}"
500;"131.243.106.63";"{""Volume"": 42, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 0}}}"
501;"128.3.210.53";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
502;"131.243.106.61";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
503;"131.243.143.136";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
504;"131.243.86.14";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
505;"128.3.190.145";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
506;"128.3.161.22";"{""Volume"": 139236, ""Protocole"": {""Autre"": {""Nombrein"": 1421, ""Volumeout"": 71754, ""Nombreout"": 1577, ""Volumein"": 63030}, ""ICMP"": {""Nombrein"": 53, ""Volumeout"": 2226, ""Nombreout"": 53, ""Volumein"": 2226}}}"
507;"198.129.91.44";"{""Volume"": 126, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 0}}}"
508;"131.243.102.28";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
509;"224.0.0.251";"{""Volume"": 340, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 340}}, ""id"": null}"
510;"128.3.19.124";"{""Volume"": 3156, ""Protocole"": {""Autre"": {""Nombrein"": 23, ""Volumeout"": 1906, ""Nombreout"": 35, ""Volumein"": 1250}}}"
511;"128.3.242.8";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
512;"59.69.192.211";"{""Volume"": 31334, ""Protocole"": {""HTTP"": {""Nombrein"": 116, ""Volumeout"": 7092, ""Nombreout"": 130, ""Volumein"": 6336}, ""HTTPS"": {""Nombrein"": 107, ""Volumeout"": 12112, ""Nombreout"": 224, ""Volumein"": 5794}}, ""id"": null}"
513;"128.3.191.1";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
514;"131.243.26.18";"{""Volume"": 588, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 588, ""Nombreout"": 14, ""Volumein"": 0}}}"
515;"167.130.77.65";"{""Volume"": 108, ""Protocole"": {""HTTP"": {""Nombrein"": 2, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 108}}, ""id"": null}"
516;"167.130.77.64";"{""Volume"": 54, ""Protocole"": {""HTTP"": {""Nombrein"": 1, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 54}}, ""id"": null}"
517;"131.243.88.159";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
518;"235.80.68.83";"{""Volume"": 380, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 380}}, ""id"": null}"
519;"131.243.63.143";"{""Volume"": 5082, ""Protocole"": {""Autre"": {""Nombrein"": 5, ""Volumeout"": 4872, ""Nombreout"": 116, ""Volumein"": 210}}}"
520;"118.188.34.126";"{""Volume"": 8158, ""Protocole"": {""HTTP"": {""Nombrein"": 61, ""Volumeout"": 4808, ""Nombreout"": 88, ""Volumein"": 3350}}, ""id"": null}"
521;"131.243.42.215";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
522;"131.243.127.63";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
523;"128.3.191.53";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
524;"128.3.63.77";"{""Volume"": 126, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 0}}}"
