"id";"hostSrc";"hostDest";"portSrc";"portDest";"protocol"
3271;"128.3.255.49";"59.69.237.47";3658;80;"TCP"
3272;"128.3.255.189";"128.3.161.5";3942;3396;"TCP"
3273;"128.3.7.223";"239.255.255.253";55836;427;"UDP"
3274;"128.3.161.46";"128.3.255.194";4087;161;"UDP"
3275;"128.3.255.131";"208.0.11.228";4027;443;"TCP"
3276;"59.69.237.47";"128.3.255.49";80;3745;"TCP"
3277;"59.69.237.47";"128.3.255.49";80;3744;"TCP"
3278;"59.69.237.47";"128.3.255.49";80;3747;"TCP"
3279;"59.69.237.47";"128.3.255.49";80;3746;"TCP"
3280;"118.177.98.7";"128.3.255.139";80;1064;"TCP"
3281;"59.69.237.47";"128.3.255.49";80;3740;"TCP"
3282;"59.69.237.47";"128.3.255.49";80;3743;"TCP"
3283;"59.69.237.47";"128.3.255.49";80;3742;"TCP"
3284;"128.3.255.114";"131.243.141.187";1041;524;"TCP"
3285;"128.3.112.228";"239.255.255.253";57306;427;"UDP"
3286;"59.69.237.47";"128.3.255.49";80;3749;"TCP"
3287;"59.69.237.47";"128.3.255.49";80;3748;"TCP"
3288;"208.166.54.108";"128.3.255.49";80;3593;"TCP"
3289;"128.3.255.21";"131.243.142.214";3014;524;"TCP"
3290;"131.243.103.13";"239.255.255.253";54266;427;"UDP"
3291;"128.3.161.252";"128.3.255.66";930;515;"TCP"
3292;"128.3.255.49";"59.69.237.47";3529;80;"TCP"
3293;"128.3.255.21";"204.52.85.255";4435;80;"TCP"
3294;"128.3.255.34";"56.173.106.167";3440;80;"TCP"
3295;"131.243.219.42";"239.255.255.253";49886;427;"UDP"
3296;"128.3.164.194";"128.3.255.28";993;1063;"TCP"
3297;"128.3.161.22";"128.3.255.66";907;515;"TCP"
3298;"131.243.94.195";"239.255.255.253";64375;427;"UDP"
3299;"131.243.94.195";"239.255.255.253";64329;427;"UDP"
3300;"128.3.255.49";"192.132.95.80";3833;80;"TCP"
3301;"128.3.255.189";"131.243.142.214";1044;524;"TCP"
3302;"128.3.255.214";"128.3.161.223";1299;139;"TCP"
3303;"56.173.106.167";"128.3.255.34";80;3440;"TCP"
3304;"204.116.118.107";"128.3.255.21";80;4433;"TCP"
3305;"128.3.161.165";"128.3.255.46";524;1033;"TCP"
3306;"59.69.237.47";"128.3.255.49";80;3677;"TCP"
3307;"128.3.63.141";"239.255.255.253";52516;427;"UDP"
3308;"205.0.3.110";"128.3.255.49";80;3927;"TCP"
3309;"205.0.3.110";"128.3.255.49";80;3920;"TCP"
3310;"131.243.100.120";"239.255.255.253";61512;427;"UDP"
3311;"128.3.255.49";"208.235.59.212";3896;80;"TCP"
3312;"128.3.161.182";"128.3.255.24";139;1258;"TCP"
3313;"192.132.95.68";"128.3.255.49";80;3835;"TCP"
3314;"192.132.95.68";"128.3.255.49";80;3836;"TCP"
3315;"128.3.255.28";"204.119.192.249";1924;80;"TCP"
3316;"128.3.161.182";"128.3.255.24";139;1252;"TCP"
3317;"128.3.255.189";"128.3.161.46";3991;3396;"TCP"
3318;"128.3.255.212";"128.3.164.248";4303;25;"TCP"
3319;"131.243.127.24";"239.255.255.253";50380;427;"UDP"
3320;"118.83.251.9";"128.3.255.35";80;3181;"TCP"
3321;"59.69.237.47";"128.3.255.49";80;3679;"TCP"
3322;"128.3.255.49";"59.69.237.47";3692;80;"TCP"
3323;"128.3.255.49";"59.69.237.47";3812;80;"TCP"
3324;"128.3.161.177";"128.3.255.241";1409;161;"UDP"
3325;"131.243.103.13";"239.255.255.253";54303;427;"UDP"
3326;"131.243.61.187";"239.255.255.253";61102;427;"UDP"
3327;"128.3.255.49";"59.69.237.47";3871;80;"TCP"
3328;"128.3.37.195";"239.255.255.253";55886;427;"UDP"
3329;"204.116.36.227";"128.3.255.139";80;1069;"TCP"
3330;"128.3.255.189";"128.3.161.177";3944;3396;"TCP"
3331;"204.116.36.227";"128.3.255.139";80;1065;"TCP"
3332;"131.243.94.195";"239.255.255.253";64335;427;"UDP"
3333;"204.116.36.227";"128.3.255.139";80;1063;"TCP"
3334;"204.116.36.227";"128.3.255.139";80;1061;"TCP"
3335;"128.3.161.46";"128.3.255.189";3396;3891;"TCP"
3336;"128.3.161.46";"128.3.255.194";4066;161;"UDP"
3337;"131.243.103.106";"239.255.255.253";55994;427;"UDP"
3338;"128.3.161.46";"128.3.255.189";3396;3896;"TCP"
3339;"131.243.103.13";"239.255.255.253";54306;427;"UDP"
3340;"128.3.164.203";"128.3.255.224";389;4155;"TCP"
3341;"198.129.91.180";"239.255.255.253";59104;427;"UDP"
3342;"128.3.255.67";"128.3.164.191";1051;5730;"TCP"
3343;"131.243.142.214";"128.3.255.35";524;3012;"TCP"
3344;"128.3.255.189";"128.3.161.177";3860;3396;"TCP"
3345;"131.243.160.225";"128.3.255.35";80;3180;"TCP"
3346;"128.3.255.49";"59.69.237.47";3734;80;"TCP"
3347;"128.3.23.162";"239.255.255.253";49386;427;"UDP"
3348;"59.69.252.250";"128.3.255.49";80;3885;"TCP"
3349;"128.3.255.28";"128.3.161.74";1033;524;"TCP"
3350;"128.3.161.177";"128.3.255.90";1753;161;"UDP"
3351;"128.3.255.90";"128.3.161.177";161;1624;"UDP"
3352;"128.3.255.49";"59.69.237.47";3512;80;"TCP"
3353;"128.3.255.90";"128.3.161.177";161;1621;"UDP"
3354;"128.3.255.90";"128.3.161.177";161;1620;"UDP"
3355;"128.3.255.90";"128.3.161.177";161;1623;"UDP"
3356;"128.3.255.90";"128.3.161.177";161;1622;"UDP"
3357;"56.152.21.108";"128.3.255.172";80;2039;"TCP"
3358;"131.243.102.126";"239.255.255.253";56099;427;"UDP"
3359;"128.3.255.172";"208.163.204.120";2068;80;"TCP"
3360;"128.3.255.189";"128.3.161.177";3864;3396;"TCP"
3361;"131.243.88.197";"239.255.255.253";50628;427;"UDP"
3362;"128.3.255.172";"208.163.204.120";2061;80;"TCP"
3363;"131.243.61.187";"239.255.255.253";61119;427;"UDP"
3364;"131.243.145.82";"239.255.255.253";49365;427;"UDP"
3365;"128.3.161.177";"128.3.255.189";3396;3900;"TCP"
3366;"131.243.91.224";"239.255.255.253";52525;427;"UDP"
3367;"128.3.161.177";"128.3.255.189";3396;3904;"TCP"
3368;"128.3.161.177";"128.3.255.189";3396;3905;"TCP"
3369;"128.3.191.81";"239.255.255.253";56988;427;"UDP"
3370;"128.3.161.177";"128.3.255.189";3396;3909;"TCP"
3371;"128.3.255.189";"128.3.161.177";3929;3396;"TCP"
3372;"131.243.95.135";"239.255.255.253";53218;427;"UDP"
3373;"128.3.164.194";"128.3.255.42";143;1067;"TCP"
3374;"128.3.164.203";"128.3.255.10";389;1296;"TCP"
3375;"128.3.255.35";"206.87.181.234";3195;80;"TCP"
3376;"128.3.112.228";"239.255.255.253";57318;427;"UDP"
3377;"128.3.255.189";"128.3.161.177";3969;3396;"TCP"
3378;"128.3.255.189";"128.3.161.5";3858;3396;"TCP"
3379;"128.3.161.177";"128.3.255.90";1606;161;"UDP"
3380;"128.3.255.49";"58.247.202.172";3805;80;"TCP"
3381;"128.3.255.84";"128.3.161.230";3014;524;"TCP"
3382;"131.243.103.13";"239.255.255.253";54293;427;"UDP"
3383;"131.243.88.197";"239.255.255.253";49165;427;"UDP"
3384;"58.247.242.225";"128.3.255.49";80;3932;"TCP"
3385;"128.3.208.24";"239.255.255.253";49382;427;"UDP"
3386;"58.247.242.225";"128.3.255.49";80;3938;"TCP"
3387;"128.3.255.24";"131.243.160.251";1257;443;"TCP"
3388;"128.3.255.49";"58.247.198.250";3587;80;"TCP"
3389;"128.3.19.124";"128.3.255.174";3076;2080;"TCP"
3390;"131.243.142.214";"239.255.255.253";427;427;"UDP"
3391;"128.3.161.177";"128.3.255.90";1587;161;"UDP"
3392;"128.3.255.49";"59.69.237.47";3861;80;"TCP"
3393;"128.3.164.194";"128.3.255.47";993;3279;"TCP"
3394;"128.3.23.58";"239.255.255.253";51108;427;"UDP"
3395;"131.243.140.86";"128.3.255.67";524;1045;"TCP"
3396;"128.3.255.49";"118.188.34.126";3936;80;"TCP"
3397;"128.3.112.153";"239.255.255.253";50970;427;"UDP"
3398;"128.3.255.14";"128.3.164.203";34257;389;"TCP"
3399;"128.3.255.154";"128.3.183.115";11001;11001;"UDP"
3400;"131.243.94.187";"128.3.255.154";11001;11001;"UDP"
3401;"128.3.255.49";"59.69.237.47";3663;80;"TCP"
3402;"128.3.255.154";"128.55.187.48";11001;11001;"UDP"
3403;"128.3.255.21";"59.79.38.73";4449;80;"TCP"
3404;"58.247.182.244";"128.3.255.49";80;3485;"TCP"
3405;"128.3.255.42";"167.130.77.101";3425;80;"TCP"
3406;"131.243.219.216";"128.3.255.171";137;137;"UDP"
3407;"128.3.210.36";"239.255.255.253";51098;427;"UDP"
3408;"128.3.255.189";"128.3.161.46";3926;3396;"TCP"
3409;"128.3.255.49";"59.69.237.47";3770;80;"TCP"
3410;"128.3.255.49";"59.69.237.47";3528;80;"TCP"
3411;"128.3.161.46";"128.3.255.194";4086;161;"UDP"
3412;"204.52.78.117";"128.3.255.21";80;4436;"TCP"
3413;"128.3.255.49";"58.247.142.118";3609;80;"TCP"
3414;"131.243.94.195";"239.255.255.253";64364;427;"UDP"
3415;"59.69.237.47";"128.3.255.49";80;3752;"TCP"
3416;"131.243.85.153";"128.3.255.154";11001;11001;"UDP"
3417;"59.69.237.47";"128.3.255.49";80;3750;"TCP"
3418;"59.69.237.47";"128.3.255.49";80;3751;"TCP"
3419;"59.69.237.47";"128.3.255.49";80;3756;"TCP"
3420;"59.69.237.47";"128.3.255.49";80;3757;"TCP"
3421;"131.243.84.12";"224.0.1.22";1026;427;"UDP"
3422;"59.69.237.47";"128.3.255.49";80;3755;"TCP"
3423;"128.3.161.22";"128.3.255.66";989;515;"TCP"
3424;"59.69.237.47";"128.3.255.49";80;3759;"TCP"
3425;"128.3.255.229";"128.3.161.22";515;1001;"TCP"
3426;"208.166.54.108";"128.3.255.49";80;3581;"TCP"
3427;"128.3.208.188";"239.255.255.253";52782;427;"UDP"
3428;"59.69.237.47";"128.3.255.49";80;3739;"TCP"
3429;"128.3.161.74";"128.3.255.186";524;1065;"TCP"
3430;"131.243.143.1";"224.0.1.22";1043;427;"UDP"
3431;"128.3.161.22";"128.3.255.229";762;515;"TCP"
3432;"128.3.255.35";"192.146.84.231";3184;80;"TCP"
3433;"128.3.255.21";"207.235.151.13";4459;80;"TCP"
3434;"128.3.161.177";"128.3.255.229";4900;161;"UDP"
3435;"131.243.61.187";"239.255.255.253";61117;427;"UDP"
3436;"128.3.255.49";"59.186.190.230";3941;80;"TCP"
3437;"128.3.255.224";"128.3.164.15";3037;993;"TCP"
3438;"131.243.141.124";"128.3.255.229";2702;161;"UDP"
3439;"131.243.140.234";"224.0.1.22";1040;427;"UDP"
3440;"128.3.255.172";"118.141.186.207";2081;80;"TCP"
3441;"128.3.161.165";"128.3.255.46";524;1026;"TCP"
3442;"128.3.255.189";"128.3.161.177";3994;3396;"TCP"
3443;"131.243.143.244";"224.0.1.22";1028;427;"UDP"
3444;"131.243.219.216";"128.3.255.227";137;137;"UDP"
3445;"128.3.255.189";"128.3.161.5";3987;3396;"TCP"
3446;"128.3.255.108";"128.3.164.248";1164;25;"TCP"
3447;"131.243.142.69";"224.0.1.22";1040;427;"UDP"
3448;"128.3.112.228";"239.255.255.253";57305;427;"UDP"
3449;"128.3.161.182";"128.3.255.24";139;1267;"TCP"
3450;"128.3.161.182";"128.3.255.24";139;1269;"TCP"
3451;"131.243.88.197";"239.255.255.253";50635;427;"UDP"
3452;"128.3.255.49";"59.69.237.47";3830;80;"TCP"
3453;"128.3.161.46";"128.3.255.194";4083;161;"UDP"
3454;"131.243.102.82";"239.255.255.253";62158;427;"UDP"
3455;"128.3.255.229";"128.3.161.177";161;4874;"UDP"
3456;"128.3.255.229";"128.3.161.177";161;4875;"UDP"
3457;"128.3.255.229";"128.3.161.177";161;4876;"UDP"
3458;"128.3.255.28";"204.119.192.249";1918;80;"TCP"
3459;"128.3.255.229";"128.3.161.177";161;4871;"UDP"
3460;"128.3.255.229";"128.3.161.177";161;4872;"UDP"
3461;"59.69.237.47";"128.3.255.49";80;3753;"TCP"
3462;"131.243.61.70";"239.255.255.253";51683;427;"UDP"
3463;"131.243.91.182";"239.255.255.253";58911;427;"UDP"
3464;"128.3.255.229";"128.3.161.177";161;4878;"UDP"
3465;"128.3.255.28";"208.33.42.249";1916;80;"TCP"
3466;"128.3.255.189";"128.3.161.177";3939;3396;"TCP"
3467;"59.69.237.47";"128.3.255.49";80;3754;"TCP"
3468;"128.3.255.28";"204.119.192.249";1923;80;"TCP"
3469;"128.3.255.189";"128.3.161.177";3990;3396;"TCP"
3470;"131.243.61.187";"239.255.255.253";61101;427;"UDP"
3471;"131.243.61.70";"239.255.255.253";51688;427;"UDP"
3472;"128.3.161.46";"128.3.255.189";3396;3886;"TCP"
3473;"131.243.140.142";"224.0.1.22";1025;427;"UDP"
3474;"131.243.26.122";"239.255.255.253";49649;427;"UDP"
3475;"128.3.161.46";"128.3.255.189";3396;3881;"TCP"
3476;"128.3.164.203";"128.3.255.67";389;2333;"TCP"
3477;"128.3.255.49";"59.69.237.47";3603;80;"TCP"
3478;"131.243.141.187";"128.3.255.28";524;1039;"TCP"
3479;"128.3.255.24";"128.3.161.182";1269;139;"TCP"
3480;"128.3.63.201";"239.255.255.253";58307;427;"UDP"
3481;"128.3.255.49";"59.69.237.47";3783;80;"TCP"
3482;"131.243.127.89";"239.255.255.253";64555;427;"UDP"
3483;"128.3.164.191";"128.3.255.224";5730;3019;"TCP"
3484;"128.3.255.34";"128.3.161.74";3445;524;"TCP"
3485;"128.3.255.49";"58.247.202.172";3613;80;"TCP"
3486;"128.3.255.189";"128.3.161.46";3921;3396;"TCP"
3487;"131.243.61.187";"239.255.255.253";61178;427;"UDP"
3488;"128.3.161.5";"128.3.255.189";3396;3833;"TCP"
3489;"128.3.161.5";"128.3.255.189";3396;3837;"TCP"
3490;"128.3.161.5";"128.3.255.189";3396;3838;"TCP"
3491;"128.3.255.229";"128.3.161.177";161;4882;"UDP"
3492;"131.243.103.13";"239.255.255.253";54244;427;"UDP"
3493;"128.3.255.139";"118.177.98.7";1060;80;"TCP"
3494;"128.3.255.49";"59.69.237.47";3806;80;"TCP"
3495;"131.243.141.137";"224.0.1.22";1040;427;"UDP"
3496;"128.3.161.46";"128.3.255.194";4092;161;"UDP"
3497;"128.3.188.95";"128.3.255.60";25011;25013;"UDP"
3498;"128.3.255.149";"131.243.140.105";1031;524;"TCP"
3499;"128.3.255.49";"59.69.237.47";3825;80;"TCP"
3500;"128.3.4.67";"239.255.255.253";49334;427;"UDP"
3501;"128.3.255.49";"208.166.54.108";3928;80;"TCP"
3502;"128.3.183.99";"239.255.255.253";51104;427;"UDP"
3503;"128.3.164.15";"128.3.255.99";993;3040;"TCP"
3504;"128.3.255.49";"58.247.202.26";3758;80;"TCP"
3505;"128.3.164.15";"128.3.255.99";993;3043;"TCP"
3506;"128.3.255.131";"208.0.11.228";4006;80;"TCP"
3507;"128.3.255.241";"128.3.161.177";161;1415;"UDP"
3508;"128.3.161.177";"128.3.255.189";3396;3935;"TCP"
3509;"128.3.161.177";"128.3.255.189";3396;3934;"TCP"
3510;"128.3.255.49";"59.69.237.47";3684;80;"TCP"
3511;"128.3.161.177";"128.3.255.189";3396;3930;"TCP"
3512;"128.3.161.177";"128.3.255.241";1433;161;"UDP"
3513;"131.243.107.209";"239.255.255.253";49723;427;"UDP"
3514;"128.3.161.177";"128.3.255.189";3396;3939;"TCP"
3515;"128.3.255.49";"59.69.237.47";3666;80;"TCP"
3516;"128.3.255.189";"128.3.161.177";3890;3396;"TCP"
3517;"131.243.103.13";"239.255.255.253";54277;427;"UDP"
3518;"128.3.255.24";"128.3.161.165";1110;524;"TCP"
3519;"128.3.2.67";"128.3.255.139";80;1035;"TCP"
3520;"128.3.161.252";"128.3.255.66";853;515;"TCP"
3521;"128.3.2.67";"128.3.255.139";80;1036;"TCP"
3522;"131.243.61.70";"239.255.255.253";51673;427;"UDP"
3523;"59.69.237.47";"128.3.255.49";80;3533;"TCP"
3524;"128.3.255.49";"59.69.237.47";3710;80;"TCP"
3525;"58.247.242.225";"128.3.255.49";80;3925;"TCP"
3526;"131.243.94.195";"239.255.255.253";64358;427;"UDP"
3527;"128.3.242.159";"239.255.255.253";52730;427;"UDP"
3528;"128.3.255.49";"192.132.95.68";3835;80;"TCP"
3529;"128.3.255.186";"131.243.140.156";1666;139;"TCP"
3530;"128.3.255.49";"59.69.237.47";3667;80;"TCP"
3531;"128.3.255.97";"131.243.219.216";137;137;"UDP"
3532;"57.67.28.76";"128.3.255.42";5004;3394;"UDP"
3533;"128.3.161.177";"128.3.255.229";4878;161;"UDP"
3534;"128.3.255.227";"131.243.140.105";1077;524;"TCP"
3535;"128.3.161.177";"128.3.255.90";1589;161;"UDP"
3536;"128.3.161.223";"128.3.255.97";445;4468;"TCP"
3537;"128.3.161.22";"128.3.255.66";874;515;"TCP"
3538;"218.226.42.205";"128.3.255.98";80;1481;"TCP"
3539;"128.3.161.177";"128.3.255.90";1564;161;"UDP"
3540;"128.3.161.177";"128.3.255.90";1722;161;"UDP"
3541;"208.166.54.108";"128.3.255.49";80;3951;"TCP"
3542;"208.166.54.108";"128.3.255.49";80;3956;"TCP"
3543;"131.243.219.52";"239.255.255.253";60591;427;"UDP"
3544;"128.3.255.24";"128.3.161.223";1253;139;"TCP"
3545;"128.3.255.24";"128.3.161.223";1260;139;"TCP"
3546;"128.3.255.49";"59.69.237.47";3657;80;"TCP"
3547;"131.243.26.83";"239.255.255.253";64720;427;"UDP"
3548;"128.3.161.46";"128.3.255.194";4091;161;"UDP"
3549;"128.3.255.172";"131.243.141.187";1043;524;"TCP"
3550;"128.3.161.22";"128.3.255.31";838;515;"TCP"
3551;"128.3.112.228";"239.255.255.253";57301;427;"UDP"
3552;"131.243.61.187";"239.255.255.253";61144;427;"UDP"
3553;"131.243.63.143";"239.255.255.253";63648;427;"UDP"
3554;"59.69.237.47";"128.3.255.49";80;3503;"TCP"
3555;"59.69.237.47";"128.3.255.49";80;3502;"TCP"
3556;"59.69.237.47";"128.3.255.49";80;3500;"TCP"
3557;"59.69.237.47";"128.3.255.49";80;3507;"TCP"
3558;"59.69.237.47";"128.3.255.49";80;3506;"TCP"
3559;"59.69.237.47";"128.3.255.49";80;3505;"TCP"
3560;"59.69.237.47";"128.3.255.49";80;3509;"TCP"
3561;"59.69.237.47";"128.3.255.49";80;3508;"TCP"
3562;"204.52.78.119";"128.3.255.49";80;3774;"TCP"
3563;"128.3.255.66";"128.3.161.22";515;989;"TCP"
3564;"56.173.106.167";"128.3.255.35";80;3182;"TCP"
3565;"59.69.237.47";"128.3.255.49";80;3534;"TCP"
3566;"128.3.255.211";"128.3.164.15";3158;993;"TCP"
3567;"128.3.161.165";"128.3.255.139";524;1026;"TCP"
3568;"128.3.255.90";"128.3.161.22";515;825;"TCP"
3569;"128.3.161.5";"128.3.255.67";3396;2345;"TCP"
3570;"128.3.161.5";"128.3.255.67";3396;2344;"TCP"
3571;"128.3.161.5";"128.3.255.67";3396;2346;"TCP"
3572;"128.3.161.5";"128.3.255.67";3396;2343;"TCP"
3573;"128.3.161.5";"128.3.255.67";3396;2342;"TCP"
3574;"128.3.255.49";"59.69.237.47";3500;80;"TCP"
3575;"59.69.237.47";"128.3.255.49";80;3535;"TCP"
3576;"128.3.255.172";"59.120.107.187";2069;80;"TCP"
3577;"128.3.161.177";"128.3.255.90";1547;161;"UDP"
3578;"131.243.141.187";"128.3.255.21";524;3011;"TCP"
3579;"131.243.88.159";"239.255.255.253";61813;427;"UDP"
3580;"131.243.88.197";"239.255.255.253";50649;427;"UDP"
3581;"131.243.219.216";"128.3.255.21";137;137;"UDP"
3582;"118.147.64.213";"128.3.255.172";80;2046;"TCP"
3583;"118.147.64.213";"128.3.255.172";80;2045;"TCP"
3584;"128.3.255.49";"59.69.237.47";3869;80;"TCP"
3585;"128.3.255.21";"204.52.78.117";4436;80;"TCP"
3586;"131.243.12.44";"239.255.255.253";52474;427;"UDP"
3587;"128.3.164.15";"128.3.255.212";143;3080;"TCP"
3588;"128.3.255.189";"131.243.219.216";137;137;"UDP"
3589;"128.3.161.177";"128.3.255.241";1413;161;"UDP"
3590;"128.3.255.98";"128.3.161.91";1075;524;"TCP"
3591;"128.3.161.46";"128.3.255.194";4097;161;"UDP"
3592;"128.3.255.49";"59.69.237.47";3685;80;"TCP"
3593;"128.3.255.49";"59.69.237.47";3801;80;"TCP"
3594;"131.243.88.197";"239.255.255.253";50648;427;"UDP"
3595;"128.3.255.47";"131.243.160.98";3722;7777;"TCP"
3596;"128.3.255.49";"59.69.237.47";3866;80;"TCP"
3597;"128.3.161.182";"128.3.255.24";139;1270;"TCP"
3598;"128.3.161.182";"128.3.255.24";139;1271;"TCP"
3599;"128.3.161.182";"128.3.255.24";139;1272;"TCP"
3600;"131.243.61.70";"239.255.255.253";51663;427;"UDP"
3601;"128.3.255.211";"131.243.141.187";3011;524;"TCP"
3602;"128.3.48.71";"229.55.150.208";1346;1345;"UDP"
3603;"128.3.255.131";"131.243.140.86";3048;524;"TCP"
3604;"131.243.140.105";"128.3.255.157";524;1034;"TCP"
3605;"204.52.78.119";"128.3.255.49";80;3610;"TCP"
3606;"131.243.219.52";"239.255.255.253";60590;427;"UDP"
3607;"59.69.237.47";"128.3.255.49";80;3815;"TCP"
3608;"128.3.161.252";"128.3.255.66";760;515;"TCP"
3609;"131.243.103.106";"239.255.255.253";55997;427;"UDP"
3610;"128.3.255.211";"128.3.161.177";3392;3396;"TCP"
3611;"128.3.255.49";"59.69.237.47";3824;80;"TCP"
3612;"128.3.255.49";"59.69.237.47";3877;80;"TCP"
3613;"128.3.255.214";"128.3.161.230";3446;524;"TCP"
3614;"128.3.255.154";"128.3.36.179";11001;11001;"UDP"
3615;"204.52.85.255";"128.3.255.21";80;4435;"TCP"
3616;"128.3.164.194";"128.3.255.28";993;1913;"TCP"
3617;"128.3.161.177";"128.3.255.90";1703;161;"UDP"
3618;"58.247.202.26";"128.3.255.49";80;3758;"TCP"
3619;"128.3.188.158";"239.255.255.253";50482;427;"UDP"
3620;"128.3.255.90";"128.3.161.177";161;1603;"UDP"
3621;"128.3.255.90";"128.3.161.177";161;1602;"UDP"
3622;"128.3.255.90";"128.3.161.177";161;1601;"UDP"
3623;"128.3.255.90";"128.3.161.177";161;1600;"UDP"
3624;"128.3.255.90";"128.3.161.177";161;1607;"UDP"
3625;"128.3.255.90";"128.3.161.177";161;1606;"UDP"
3626;"128.3.255.90";"128.3.161.177";161;1605;"UDP"
3627;"128.3.255.90";"128.3.161.177";161;1604;"UDP"
3628;"59.69.237.47";"128.3.255.49";80;3499;"TCP"
3629;"128.3.255.90";"128.3.161.177";161;1609;"UDP"
3630;"128.3.255.90";"128.3.161.177";161;1608;"UDP"
3631;"128.3.255.66";"128.3.161.22";515;770;"TCP"
3632;"128.3.255.28";"192.189.112.168";1908;80;"TCP"
3633;"128.3.161.182";"128.3.255.224";139;4162;"TCP"
3634;"131.243.100.76";"239.255.255.253";49450;427;"UDP"
3635;"128.3.161.177";"128.3.255.241";1405;161;"UDP"
3636;"128.3.255.241";"128.3.161.22";515;850;"TCP"
3637;"128.3.255.149";"131.243.140.86";1041;524;"TCP"
3638;"128.3.164.191";"128.3.255.189";5730;1066;"TCP"
3639;"128.3.255.114";"128.3.164.15";1156;993;"TCP"
3640;"131.243.93.103";"224.0.1.22";1039;427;"UDP"
3641;"128.3.255.147";"131.243.88.197";427;50608;"UDP"
3642;"128.3.255.10";"128.3.161.223";1302;139;"TCP"
3643;"128.3.255.24";"128.3.161.233";1264;139;"TCP"
3644;"128.3.161.62";"128.3.255.42";1056;2967;"UDP"
3645;"128.3.161.177";"128.3.255.90";1709;161;"UDP"
3646;"128.3.161.177";"128.3.255.90";1554;161;"UDP"
3647;"131.243.91.237";"128.3.255.154";11001;11001;"UDP"
3648;"128.3.161.46";"128.3.255.194";4094;161;"UDP"
3649;"128.3.255.66";"128.3.161.252";515;725;"TCP"
3650;"131.243.61.70";"239.255.255.253";51656;427;"UDP"
3651;"128.3.255.49";"204.52.80.90";3586;80;"TCP"
3652;"128.3.70.127";"128.3.255.154";11001;11001;"UDP"
3653;"128.3.161.177";"128.3.255.189";3396;3929;"TCP"
3654;"128.3.161.177";"128.3.255.189";3396;3920;"TCP"
3655;"128.3.161.177";"128.3.255.189";3396;3924;"TCP"
3656;"128.3.161.177";"128.3.255.189";3396;3925;"TCP"
3657;"58.247.242.225";"128.3.255.49";80;3916;"TCP"
3658;"128.3.255.149";"131.243.141.187";1033;524;"TCP"
3659;"128.3.255.28";"167.130.77.64";1835;80;"TCP"
3660;"128.3.255.49";"59.186.190.230";3915;80;"TCP"
3661;"128.3.255.49";"59.69.237.47";3656;80;"TCP"
3662;"128.3.255.84";"131.243.140.105";3016;524;"TCP"
3663;"128.3.161.177";"128.3.255.90";1597;161;"UDP"
3664;"128.3.255.131";"131.243.26.9";4020;389;"UDP"
3665;"128.3.161.177";"128.3.255.90";1570;161;"UDP"
3666;"128.3.161.165";"128.3.255.24";524;1109;"TCP"
3667;"128.3.255.99";"128.3.161.230";3006;524;"TCP"
3668;"128.3.255.49";"208.166.54.108";3593;80;"TCP"
3669;"128.3.255.229";"128.3.161.177";161;4870;"UDP"
3670;"208.166.54.108";"128.3.255.49";80;3947;"TCP"
3671;"128.3.255.212";"128.3.161.230";3014;524;"TCP"
3672;"128.3.255.28";"204.119.192.249";1920;80;"TCP"
3673;"128.3.255.98";"218.131.115.43";1447;80;"TCP"
3674;"128.3.161.252";"128.3.255.66";805;515;"TCP"
3675;"128.3.255.24";"131.243.160.251";1249;443;"TCP"
3676;"128.3.255.229";"128.3.161.177";161;4873;"UDP"
3677;"128.3.255.187";"128.3.161.230";3013;524;"TCP"
3678;"128.3.161.177";"128.3.255.90";1619;161;"UDP"
3679;"58.68.205.25";"128.3.255.49";80;3582;"TCP"
3680;"58.68.205.25";"128.3.255.49";80;3583;"TCP"
3681;"131.243.140.105";"128.3.255.47";524;3013;"TCP"
3682;"128.3.255.49";"59.69.237.47";3705;80;"TCP"
3683;"128.3.161.252";"128.3.255.90";791;515;"TCP"
3684;"58.247.242.225";"128.3.255.49";80;3592;"TCP"
3685;"128.3.161.197";"128.3.255.131";139;4009;"TCP"
3686;"128.3.70.249";"128.3.255.154";11001;11001;"UDP"
3687;"131.243.141.124";"128.3.255.229";2713;161;"UDP"
3688;"128.3.255.35";"206.87.181.234";3199;80;"TCP"
3689;"131.243.86.232";"239.255.255.253";64874;427;"UDP"
3690;"128.3.255.98";"128.3.97.204";123;123;"UDP"
3691;"59.69.237.47";"128.3.255.49";80;3510;"TCP"
3692;"128.3.164.203";"128.3.255.211";389;3384;"TCP"
3693;"59.69.237.47";"128.3.255.49";80;3512;"TCP"
3694;"59.69.237.47";"128.3.255.49";80;3513;"TCP"
3695;"59.69.237.47";"128.3.255.49";80;3514;"TCP"
3696;"59.69.237.47";"128.3.255.49";80;3515;"TCP"
3697;"59.69.237.47";"128.3.255.49";80;3516;"TCP"
3698;"59.69.237.47";"128.3.255.49";80;3517;"TCP"
3699;"59.69.237.47";"128.3.255.49";80;3518;"TCP"
3700;"59.69.237.47";"128.3.255.49";80;3519;"TCP"
3701;"128.3.255.24";"128.3.2.67";1262;80;"TCP"
3702;"131.243.141.124";"128.3.255.229";2711;161;"UDP"
3703;"118.177.98.7";"128.3.255.139";80;1058;"TCP"
3704;"131.243.170.109";"239.255.255.253";52204;427;"UDP"
3705;"128.3.255.75";"131.243.141.187";1039;524;"TCP"
